Mois;UIC;Nom gare;Nombre de non-conformités;Nombre d'observations;Taux de conformité
2018-05;0087726000;Saint-Étienne Châteaucreux;19;370;94.86
2018-05;0087741009;Chambéry - Challes-les-Eaux;43;771;94.42
2018-05;0087757674;Antibes;81;715;88.67
2018-05;0087773002;Montpellier Saint-Roch;69;730;90.55
2019-05;0087142109;Lorraine TGV;18;326;94.48
2019-05;0087172007;Charleville-Mézières;11;736;98.51
2019-05;0087191007;Thionville;18;335;94.63
2019-05;0087313882;TGV Haute Picardie;41;560;92.68
2019-05;0087343004;Valenciennes;12;576;97.92
2019-05;0087387001;Évreux Normandie;6;137;95.62
2019-05;0087411017;Rouen Rive Droite;28;526;94.68
2019-05;0087444265;Lisieux;11;220;95.0
2019-05;0087471003;Rennes;23;299;92.31
2019-05;0087474338;Morlaix;6;91;93.41
2019-05;0087476606;Vannes;14;352;96.02
2019-05;0087478107;Saint-Malo;12;442;97.29
2019-05;0087485003;La Rochelle;30;466;93.56
2019-05;0087485300;Niort;10;391;97.44
2019-05;0087571240;Saint-Pierre-des-Corps;23;619;96.28
2019-05;0087575142;Châtellerault;7;118;94.07
2019-05;0087576009;Vierzon;10;318;96.86
2019-05;0087576207;Bourges;8;370;97.84
2019-05;0087581009;Bordeaux Saint-Jean;50;841;94.05
2019-05;0087615286;Carcassonne;14;327;95.72
2019-05;0087673004;Bayonne;22;347;93.66
2019-05;0087673400;Biarritz;19;454;95.81
2019-05;0087741728;Moûtiers - Salins - Brides-les-Bains;4;100;96.0
2019-05;0087751008;Marseille Saint-Charles;57;677;91.58
2019-05;0087755009;Toulon;50;632;92.09
2019-05;0087756056;Nice;88;791;88.87
2019-05;0087757674;Antibes;132;676;80.47
2019-05;0087784009;Perpignan;19;359;94.71
2020-05;0087345009;Douai;10;258;96.12
2020-05;0087478404;Laval;14;238;94.12
2020-05;0087481705;Saint-Nazaire;9;283;96.82
2020-05;0087485003;La Rochelle;12;240;95.0
2020-05;0087485300;Niort;7;187;96.26
2020-05;0087486019;La Roche-sur-Yon;7;79;91.14
2020-05;0087583005;Angoulême;8;203;96.06
2020-05;0087592006;Limoges Bénédictins;3;146;97.95
2020-05;0087773200;Sète;5;71;92.96
2020-05;0087781104;Narbonne;1;67;98.51
2021-05;0087113001;Paris Est;34;594;94.28
2021-05;0087142109;Lorraine TGV;25;397;93.7
2021-05;0087147322;Meuse TGV;14;358;96.09
2021-05;0087171009;Reims;9;689;98.69
2021-05;0087172007;Charleville-Mézières;20;750;97.33
2021-05;0087182063;Mulhouse;10;448;97.77
2021-05;0087271007;Paris Gare du Nord transmanche;63;1421;95.57
2021-05;0087276691;Compiègne;10;224;95.54
2021-05;0087342014;Arras;24;336;92.86
2021-05;0087391003;Paris Montparnasse Hall 1 & 2;84;1501;94.4
2021-05;0087413013;Le Havre;10;262;96.18
2021-05;0087444265;Lisieux;10;244;95.9
2021-05;0087474007;Brest;27;391;93.09
2021-05;0087474098;Quimper;20;344;94.19
2021-05;0087481002;Nantes;30;661;95.46
2021-05;0087543009;Orléans;10;141;92.91
2021-05;0087571216;Vendôme - Villiers-sur-Loir;20;317;93.69
2021-05;0087584052;Libourne;25;226;88.94
2021-05;0087611004;Toulouse Matabiau;28;580;95.17
2021-05;0087696005;Nevers;24;313;92.33
2021-05;0087734004;Clermont-Ferrand;19;370;94.86
2021-05;0087747006;Grenoble;18;318;94.34
2021-05;0087762906;Lyon Saint-Exupéry TGV;25;339;92.63
2021-05;0087764001;Montélimar;16;371;95.69
2017-06;0087118000;Troyes;16;264;93.94
2017-06;0087147322;Meuse TGV;11;285;96.14
2017-06;0087171926;Champagne-Ardenne TGV;67;537;87.52
2017-06;0087191007;Thionville;14;348;95.98
2017-06;0087223263;Lille Europe;29;580;95.0
2017-06;0087342014;Arras;52;747;93.04
2017-06;0087343004;Valenciennes;29;575;94.96
2017-06;0087345025;Lens;38;666;94.29
2017-06;0087391003;Paris Montparnasse Hall 1 & 2;71;1006;92.94
2017-06;0087396002;Le Mans;74;656;88.72
2017-06;0087411017;Rouen Rive Droite;69;605;88.6
2017-06;0087413013;Le Havre;9;492;98.17
2017-06;0087571000;Tours;27;602;95.51
2017-06;0087581009;Bordeaux Saint-Jean;48;736;93.48
2017-06;0087584052;Libourne;12;306;96.08
2017-06;0087611004;Toulouse Matabiau;26;637;95.92
2017-06;0087615286;Carcassonne;20;430;95.35
2017-06;0087726000;Saint-Étienne Châteaucreux;37;453;91.83
2017-06;0087757674;Antibes;98;778;87.4
2017-06;0087775007;Nîmes;33;817;95.96
2017-06;0087781005;Béziers;23;423;94.56
2018-06;0087118000;Troyes;17;284;94.01
2018-06;0087171926;Champagne-Ardenne TGV;35;531;93.41
2018-06;0087286005;Lille Flandres;69;837;91.76
2018-06;0087300822;Belfort - Montbéliard TGV;35;325;89.23
2018-06;0087313882;TGV Haute Picardie;65;638;89.81
2018-06;0087318964;Avignon TGV;17;431;96.06
2018-06;0087343004;Valenciennes;27;566;95.23
2018-06;0087345025;Lens;74;813;90.9
2018-06;0087391003;Paris Montparnasse Hall 1 & 2;113;1874;93.97
2018-06;0087444265;Lisieux;9;167;94.61
2018-06;0087474007;Brest;18;334;94.61
2018-06;0087481754;La Baule-Escoublac;10;243;95.88
2018-06;0087543017;Les Aubrais;12;251;95.22
2018-06;0087571240;Saint-Pierre-des-Corps;23;232;90.09
2018-06;0087575001;Poitiers;12;413;97.09
2018-06;0087584052;Libourne;9;307;97.07
2018-06;0087611244;Montauban Ville Bourbon;11;314;96.5
2018-06;0087713040;Dijon;58;795;92.7
2018-06;0087722025;Lyon Perrache;42;666;93.69
2018-06;0087723197;Lyon Part Dieu;33;652;94.94
2018-06;0087741009;Chambéry - Challes-les-Eaux;44;643;93.16
2018-06;0087747006;Grenoble;37;668;94.46
2018-06;0087751008;Marseille Saint-Charles;83;677;87.74
2018-06;0087781278;Agde;21;244;91.39
2018-06;0087784009;Perpignan;14;294;95.24
2019-06;0087141002;Nancy;46;631;92.71
2019-06;0087318964;Avignon TGV;16;474;96.62
2019-06;0087319012;Aix-en-Provence TGV;77;698;88.97
2019-06;0087342014;Arras;49;840;94.17
2019-06;0087345009;Douai;30;570;94.74
2019-06;0087444000;Caen;12;250;95.2
2019-06;0087444265;Lisieux;13;227;94.27
2019-06;0087478404;Laval;21;349;93.98
2019-06;0087481002;Nantes;47;611;92.31
2019-06;0087481705;Saint-Nazaire;20;388;94.85
2019-06;0087485003;La Rochelle;33;462;92.86
2019-06;0087486019;La Roche-sur-Yon;20;316;93.67
2019-06;0087575001;Poitiers;22;589;96.26
2019-06;0087611244;Montauban Ville Bourbon;17;319;94.67
2019-06;0087672006;Pau;18;334;94.61
2019-06;0087673004;Bayonne;8;274;97.08
2019-06;0087713040;Dijon;22;402;94.53
2019-06;0087726000;Saint-Étienne Châteaucreux;18;372;95.16
2019-06;0087732008;Vichy;11;324;96.6
2019-06;0087741793;Bourg-Saint-Maurice;5;156;96.79
2019-06;0087764001;Montélimar;18;324;94.44
2019-06;0087781005;Béziers;30;396;92.42
2020-06;0087182014;Colmar;9;259;96.53
2020-06;0087271007;Paris Gare du Nord;33;727;95.46
2020-06;0087271494;Aéroport Charles de Gaulle 2 TGV;32;559;94.28
2020-06;0087300822;Belfort - Montbéliard TGV;18;240;92.5
2020-06;0087318964;Avignon TGV;17;535;96.82
2020-06;0087319012;Aix-en-Provence TGV;49;702;93.02
2020-06;0087384008;Paris Saint-Lazare;44;720;93.89
2020-06;0087411017;Rouen Rive Droite;13;299;95.65
2020-06;0087471003;Rennes;42;654;93.58
2020-06;0087474098;Quimper;3;323;99.07
2020-06;0087476200;Auray;10;351;97.15
2020-06;0087481754;La Baule-Escoublac;11;259;95.75
2020-06;0087485003;La Rochelle;24;380;93.68
2020-06;0087485300;Niort;13;366;96.45
2020-06;0087486019;La Roche-sur-Yon;7;237;97.05
2020-06;0087571216;Vendôme - Villiers-sur-Loir;17;420;95.95
2020-06;0087576009;Vierzon;11;316;96.52
2020-06;0087586008;Agen;5;293;98.29
2020-06;0087686006;Paris Gare de Lyon Hall 1 & 2;58;1163;95.01
2020-06;0087718007;Besançon Viotte;24;357;93.28
2020-06;0087723197;Lyon Part Dieu;7;360;98.06
2020-06;0087741009;Chambéry - Challes-les-Eaux;34;408;91.67
2020-06;0087741793;Bourg-Saint-Maurice;3;51;94.12
2020-06;0087781005;Béziers;18;398;95.48
2017-07;0087111849;Marne-la-Vallée Chessy;24;242;90.08
2017-07;0087113001;Paris Est;33;520;93.65
2017-07;0087171926;Champagne-Ardenne TGV;29;534;94.57
2017-07;0087182014;Colmar;11;321;96.57
2017-07;0087191007;Thionville;13;339;96.17
2017-07;0087281006;Dunkerque;44;455;90.33
2017-07;0087286005;Lille Flandres;42;570;92.63
2017-07;0087342014;Arras;14;332;95.78
2017-07;0087343004;Valenciennes;2;300;99.33
2017-07;0087413013;Le Havre;9;478;98.12
2017-07;0087474338;Morlaix;23;379;93.93
2017-07;0087476606;Vannes;40;263;84.79
2017-07;0087478404;Laval;15;311;95.18
2017-07;0087481705;Saint-Nazaire;16;306;94.77
2017-07;0087484006;Angers Saint-Laud;94;708;86.72
2017-07;0087486019;La Roche-sur-Yon;6;300;98.0
2017-07;0087571000;Tours;31;595;94.79
2017-07;0087575142;Châtellerault;5;272;98.16
2017-07;0087723197;Lyon Part Dieu;45;752;94.02
2017-07;0087743005;Bourg-en-Bresse;27;487;94.46
2017-07;0087757526;Saint-Raphaël Valescure;81;760;89.34
2017-07;0087757674;Antibes;115;883;86.98
2017-07;0087773002;Montpellier Saint-Roch;79;717;88.98
2017-07;0087773200;Sète;35;380;90.79
2018-07;0087212027;Strasbourg;41;497;91.75
2018-07;0087271007;Paris Gare du Nord transmanche;151;1467;89.71
2018-07;0087384008;Paris Saint-Lazare;30;615;95.12
2018-07;0087444000;Caen;55;674;91.84
2018-07;0087471003;Rennes;39;464;91.59
2018-07;0087473009;Saint-Brieuc;16;307;94.79
2018-07;0087476200;Auray;6;204;97.06
2018-07;0087481705;Saint-Nazaire;24;248;90.32
2018-07;0087575001;Poitiers;20;573;96.51
2018-07;0087576207;Bourges;5;353;98.58
2018-07;0087586008;Agen;9;315;97.14
2018-07;0087611244;Montauban Ville Bourbon;9;242;96.28
2018-07;0087615286;Carcassonne;12;294;95.92
2018-07;0087673400;Biarritz;19;329;94.22
2018-07;0087694109;Le Creusot - Montceau-les-Mines - Montchanin TGV;14;365;96.16
2018-07;0087723197;Lyon Part Dieu;30;508;94.09
2018-07;0087743005;Bourg-en-Bresse;12;400;97.0
2018-07;0087757526;Saint-Raphaël Valescure;115;768;85.03
2018-07;0087757625;Cannes;125;761;83.57
2018-07;0087773200;Sète;93;701;86.73
2018-07;0087775007;Nîmes;28;846;96.69
2018-07;0087781104;Narbonne;44;435;89.89
2018-07;0087781278;Agde;41;364;88.74
2018-07;0087784009;Perpignan;27;457;94.09
2019-07;0087111849;Marne-la-Vallée Chessy;73;668;89.07
2019-07;0087271007;Paris Gare du Nord transmanche;111;1464;92.42
2019-07;0087276691;Compiègne;19;223;91.48
2019-07;0087286005;Lille Flandres;49;823;94.05
2019-07;0087318964;Avignon TGV;39;595;93.45
2019-07;0087342014;Arras;36;756;95.24
2019-07;0087345025;Lens;36;589;93.89
2019-07;0087473009;Saint-Brieuc;67;285;76.49
2019-07;0087474098;Quimper;4;400;99.0
2019-07;0087476200;Auray;16;287;94.43
2019-07;0087481002;Nantes;53;625;91.52
2019-07;0087484006;Angers Saint-Laud;47;825;94.3
2019-07;0087486019;La Roche-sur-Yon;15;237;93.67
2019-07;0087574004;Blois - Chambord;18;269;93.31
2019-07;0087581009;Bordeaux Saint-Jean;53;777;93.18
2019-07;0087592006;Limoges Bénédictins;17;340;95.0
2019-07;0087611244;Montauban Ville Bourbon;17;325;94.77
2019-07;0087615286;Carcassonne;19;340;94.41
2019-07;0087671339;Lourdes;3;320;99.06
2019-07;0087686667;Paris Bercy Bourgogne - Pays d'Auvergne;29;644;95.5
2019-07;0087713040;Dijon;26;403;93.55
2019-07;0087723197;Lyon Part Dieu;17;274;93.8
2019-07;0087734004;Clermont-Ferrand;37;390;90.51
2019-07;0087741009;Chambéry - Challes-les-Eaux;25;355;92.96
2019-07;0087747006;Grenoble;20;328;93.9
2019-07;0087757625;Cannes;83;593;86.0
2019-07;0087781005;Béziers;34;463;92.66
2019-07;0087781104;Narbonne;28;691;95.95
2019-07;0087781278;Agde;29;318;90.88
2020-07;0087111849;Marne-la-Vallée Chessy;32;169;81.07
2020-07;0087191007;Thionville;32;591;94.59
2020-07;0087223263;Lille Europe;19;329;94.22
2020-07;0087313882;TGV Haute Picardie;24;479;94.99
2020-07;0087318964;Avignon TGV;22;403;94.54
2020-07;0087396002;Le Mans;64;634;89.91
2020-07;0087476200;Auray;4;144;97.22
2020-07;0087485300;Niort;18;392;95.41
2020-07;0087486019;La Roche-sur-Yon;23;316;92.72
2020-07;0087581009;Bordeaux Saint-Jean;46;687;93.3
2020-07;0087611004;Toulouse Matabiau;13;591;97.8
2020-07;0087615286;Carcassonne;7;296;97.64
2020-07;0087688887;Montpellier Sud de France;6;198;96.97
2020-07;0087694109;Le Creusot - Montceau-les-Mines - Montchanin TGV;15;363;95.87
2020-07;0087713040;Dijon;29;370;92.16
2020-07;0087734004;Clermont-Ferrand;33;394;91.62
2020-07;0087745000;Bellegarde;20;411;95.13
2020-07;0087757526;Saint-Raphaël Valescure;45;891;94.95
2020-07;0087781005;Béziers;28;412;93.2
2017-08;0087118000;Troyes;12;388;96.91
2017-08;0087171926;Champagne-Ardenne TGV;39;615;93.66
2017-08;0087172007;Charleville-Mézières;18;828;97.83
2017-08;0087182014;Colmar;9;312;97.12
2017-08;0087192039;Metz Ville;26;624;95.83
2017-08;0087212027;Strasbourg;17;426;96.01
2017-08;0087396002;Le Mans;58;694;91.64
2017-08;0087474338;Morlaix;23;317;92.74
2017-08;0087481002;Nantes;38;602;93.69
2017-08;0087611004;Toulouse Matabiau;30;677;95.57
2017-08;0087611244;Montauban Ville Bourbon;19;322;94.1
2017-08;0087686006;Paris Gare de Lyon Hall 1 & 2;39;976;96.0
2017-08;0087725705;Mâcon Loché TGV;20;201;90.05
2017-08;0087726000;Saint-Étienne Châteaucreux;43;540;92.04
2017-08;0087743005;Bourg-en-Bresse;21;489;95.71
2017-08;0087746008;Annecy;27;368;92.66
2017-08;0087757625;Cannes;158;821;80.76
2017-08;0087757674;Antibes;80;804;90.05
2017-08;0087763029;Valence TGV Rhône-Alpes Sud;79;720;89.03
2017-08;0087773200;Sète;29;378;92.33
2017-08;0087781278;Agde;46;251;81.67
2018-08;0087141002;Nancy;47;604;92.22
2018-08;0087171009;Reims;15;797;98.12
2018-08;0087191007;Thionville;33;345;90.43
2018-08;0087212027;Strasbourg;81;599;86.48
2018-08;0087223263;Lille Europe;30;657;95.43
2018-08;0087271007;Paris Gare du Nord;138;1467;90.59
2018-08;0087276691;Compiègne;22;334;93.41
2018-08;0087313882;TGV Haute Picardie;28;560;95.0
2018-08;0087343004;Valenciennes;13;587;97.79
2018-08;0087384008;Paris Saint-Lazare;66;595;88.91
2018-08;0087444000;Caen;40;674;94.07
2018-08;0087444265;Lisieux;11;177;93.79
2018-08;0087444877;Cherbourg;5;323;98.45
2018-08;0087473009;Saint-Brieuc;18;323;94.43
2018-08;0087476002;Lorient Bretagne Sud;16;134;88.06
2018-08;0087476606;Vannes;65;345;81.16
2018-08;0087478107;Saint-Malo;17;252;93.25
2018-08;0087481754;La Baule-Escoublac;19;260;92.69
2018-08;0087484006;Angers Saint-Laud;46;636;92.77
2018-08;0087571240;Saint-Pierre-des-Corps;19;645;97.05
2018-08;0087575001;Poitiers;27;558;95.16
2018-08;0087586008;Agen;18;314;94.27
2018-08;0087592006;Limoges Bénédictins;12;346;96.53
2018-08;0087671339;Lourdes;6;320;98.12
2018-08;0087673400;Biarritz;62;345;82.03
2018-08;0087734004;Clermont-Ferrand;30;391;92.33
2018-08;0087741728;Moûtiers - Salins - Brides-les-Bains;8;128;93.75
2018-08;0087745000;Bellegarde;27;402;93.28
2018-08;0087755009;Toulon;23;645;96.43
2018-08;0087763029;Valence TGV Rhône-Alpes Sud;70;719;90.26
2018-08;0087773002;Montpellier Saint-Roch;92;749;87.72
2018-08;0087775007;Nîmes;14;453;96.91
2018-08;0087781104;Narbonne;38;310;87.74
2018-08;0087781278;Agde;38;253;84.98
2019-08;0087113001;Paris Est;47;572;91.78
2019-08;0087142109;Lorraine TGV;17;245;93.06
2019-08;0087281006;Dunkerque;9;215;95.81
2019-08;0087318964;Avignon TGV;45;551;91.83
2019-08;0087342014;Arras;37;414;91.06
2019-08;0087345009;Douai;26;563;95.38
2019-08;0087384008;Paris Saint-Lazare;28;402;93.03
2019-08;0087387001;Évreux Normandie;30;289;89.62
2019-08;0087444000;Caen;31;338;90.83
2019-08;0087473009;Saint-Brieuc;117;360;67.5
2019-08;0087476002;Lorient Bretagne Sud;11;283;96.11
2019-08;0087478107;Saint-Malo;16;137;88.32
2019-08;0087478404;Laval;21;439;95.22
2019-08;0087481754;La Baule-Escoublac;17;325;94.77
2019-08;0087484006;Angers Saint-Laud;51;747;93.17
2019-08;0087571000;Tours;39;513;92.4
2019-08;0087574004;Blois - Chambord;17;282;93.97
2019-08;0087611004;Toulouse Matabiau;16;508;96.85
2019-08;0087718007;Besançon Viotte;41;678;93.95
2019-08;0087734004;Clermont-Ferrand;37;388;90.46
2019-08;0087741728;Moûtiers - Salins - Brides-les-Bains;4;74;94.59
2019-08;0087745000;Bellegarde;17;413;95.88
2019-08;0087756056;Nice;96;809;88.13
2019-08;0087757674;Antibes;111;775;85.68
2019-08;0087762906;Lyon Saint-Exupéry TGV;52;344;84.88
2019-08;0087764001;Montélimar;23;327;92.97
2019-08;0087773002;Montpellier Saint-Roch;43;727;94.09
2019-08;0087775007;Nîmes;22;720;96.94
2019-08;0087781104;Narbonne;15;547;97.26
2020-08;0087111849;Marne-la-Vallée Chessy;80;676;88.17
2020-08;0087192039;Metz Ville;30;461;93.49
2020-08;0087281006;Dunkerque;10;222;95.5
2020-08;0087281071;Calais - Fréthun;6;290;97.93
2020-08;0087286005;Lille Flandres;13;306;95.75
2020-08;0087342014;Arras;22;413;94.67
2020-08;0087345009;Douai;22;347;93.66
2020-08;0087384008;Paris Saint-Lazare;41;731;94.39
2020-08;0087411017;Rouen Rive Droite;17;265;93.58
2020-08;0087444877;Cherbourg;7;256;97.27
2020-08;0087471003;Rennes;31;351;91.17
2020-08;0087473009;Saint-Brieuc;10;260;96.15
2020-08;0087474098;Quimper;1;313;99.68
2020-08;0087485300;Niort;15;243;93.83
2020-08;0087576207;Bourges;4;267;98.5
2020-08;0087586008;Agen;17;304;94.41
2020-08;0087592006;Limoges Bénédictins;13;342;96.2
2020-08;0087673202;Dax;13;333;96.1
2020-08;0087755009;Toulon;29;645;95.5
2020-08;0087757526;Saint-Raphaël Valescure;59;790;92.53
2020-08;0087762906;Lyon Saint-Exupéry TGV;20;336;94.05
2020-08;0087784009;Perpignan;50;660;92.42
2017-09;0087111849;Marne-la-Vallée Chessy;43;664;93.52
2017-09;0087172007;Charleville-Mézières;20;644;96.89
2017-09;0087281006;Dunkerque;24;449;94.65
2017-09;0087393702;Massy TGV;32;561;94.3
2017-09;0087474007;Brest;25;337;92.58
2017-09;0087478107;Saint-Malo;0;90;100.0
2017-09;0087543017;Les Aubrais;11;199;94.47
2017-09;0087571000;Tours;28;589;95.25
2017-09;0087576207;Bourges;12;262;95.42
2017-09;0087584052;Libourne;3;232;98.71
2017-09;0087597005;Châteauroux;11;333;96.7
2017-09;0087686006;Paris Gare de Lyon Hall 1 & 2;49;1005;95.12
2017-09;0087694109;Le Creusot - Montceau-les-Mines - Montchanin TGV;6;295;97.97
2017-09;0087725705;Mâcon Loché TGV;13;270;95.19
2017-09;0087734004;Clermont-Ferrand;44;392;88.78
2017-09;0087741009;Chambéry - Challes-les-Eaux;34;764;95.55
2017-09;0087756056;Nice;97;664;85.39
2017-09;0087775007;Nîmes;22;721;96.95
2018-09;0087118000;Troyes;17;289;94.12
2018-09;0087171926;Champagne-Ardenne TGV;45;622;92.77
2018-09;0087182063;Mulhouse;7;508;98.62
2018-09;0087191007;Thionville;20;261;92.34
2018-09;0087192039;Metz Ville;31;629;95.07
2018-09;0087271007;Paris Gare du Nord transmanche;115;1458;92.11
2018-09;0087276691;Compiègne;9;220;95.91
2018-09;0087313874;Amiens;21;517;95.94
2018-09;0087345025;Lens;42;591;92.89
2018-09;0087387001;Évreux Normandie;12;148;91.89
2018-09;0087481705;Saint-Nazaire;13;276;95.29
2018-09;0087547000;Paris Austerlitz;36;783;95.4
2018-09;0087574004;Blois - Chambord;23;277;91.7
2018-09;0087576207;Bourges;5;279;98.21
2018-09;0087592006;Limoges Bénédictins;9;342;97.37
2018-09;0087611004;Toulouse Matabiau;19;706;97.31
2018-09;0087671339;Lourdes;3;320;99.06
2018-09;0087686006;Paris Gare de Lyon Hall 1 & 2;91;1014;91.03
2018-09;0087688887;Montpellier Sud de France;10;268;96.27
2018-09;0087696005;Nevers;8;226;96.46
2018-09;0087713040;Dijon;63;796;92.09
2018-09;0087723197;Lyon Part Dieu;33;700;95.29
2018-09;0087732008;Vichy;19;280;93.21
2018-09;0087741009;Chambéry - Challes-les-Eaux;52;772;93.26
2018-09;0087741728;Moûtiers - Salins - Brides-les-Bains;14;106;86.79
2018-09;0087741793;Bourg-Saint-Maurice;4;79;94.94
2018-09;0087746008;Annecy;19;387;95.09
2018-09;0087747006;Grenoble;30;759;96.05
2018-09;0087751008;Marseille Saint-Charles;82;665;87.67
2018-09;0087763029;Valence TGV Rhône-Alpes Sud;105;713;85.27
2018-09;0087773002;Montpellier Saint-Roch;59;738;92.01
2018-09;0087781005;Béziers;19;392;95.15
2019-09;0087142109;Lorraine TGV;13;164;92.07
2019-09;0087171926;Champagne-Ardenne TGV;62;526;88.21
2019-09;0087182014;Colmar;26;355;92.68
2019-09;0087191007;Thionville;26;339;92.33
2019-09;0087212027;Strasbourg;32;653;95.1
2019-09;0087300863;Besançon Franche-Comté TGV;14;284;95.07
2019-09;0087345025;Lens;18;296;93.92
2019-09;0087387001;Évreux Normandie;13;289;95.5
2019-09;0087474007;Brest;21;323;93.5
2019-09;0087481705;Saint-Nazaire;14;340;95.88
2019-09;0087481754;La Baule-Escoublac;13;260;95.0
2019-09;0087547000;Paris Austerlitz;34;558;93.91
2019-09;0087581009;Bordeaux Saint-Jean;55;768;92.84
2019-09;0087583005;Angoulême;28;407;93.12
2019-09;0087592006;Limoges Bénédictins;15;327;95.41
2019-09;0087673202;Dax;24;333;92.79
2019-09;0087686006;Paris Gare de Lyon Hall 1 & 2;72;1032;93.02
2019-09;0087741009;Chambéry - Challes-les-Eaux;18;374;95.19
2019-09;0087747006;Grenoble;12;349;96.56
2019-09;0087763029;Valence TGV Rhône-Alpes Sud;65;735;91.16
2019-09;0087764001;Montélimar;22;325;93.23
2020-09;0087118000;Troyes;38;253;84.98
2020-09;0087141002;Nancy;31;656;95.27
2020-09;0087171926;Champagne-Ardenne TGV;57;524;89.12
2020-09;0087182063;Mulhouse;11;459;97.6
2020-09;0087271007;Paris Gare du Nord transmanche;68;1418;95.2
2020-09;0087391003;Paris Montparnasse Hall 1 & 2;79;1840;95.71
2020-09;0087411017;Rouen Rive Droite;19;313;93.93
2020-09;0087444000;Caen;17;411;95.86
2020-09;0087444372;Trouville - Deauville;9;148;93.92
2020-09;0087474007;Brest;24;376;93.62
2020-09;0087476200;Auray;15;422;96.45
2020-09;0087481705;Saint-Nazaire;20;306;93.46
2020-09;0087575001;Poitiers;26;596;95.64
2020-09;0087694109;Le Creusot - Montceau-les-Mines - Montchanin TGV;10;269;96.28
2020-09;0087696005;Nevers;18;230;92.17
2020-09;0087722025;Lyon Perrache;3;264;98.86
2020-09;0087734004;Clermont-Ferrand;32;396;91.92
2020-09;0087743005;Bourg-en-Bresse;14;314;95.54
2020-09;0087755009;Toulon;41;648;93.67
2020-09;0087756056;Nice;51;902;94.35
2020-09;0087757625;Cannes;86;999;91.39
2020-09;0087773002;Montpellier Saint-Roch;29;734;96.05
2020-09;0087775007;Nîmes;17;722;97.65
2017-10;0087111849;Marne-la-Vallée Chessy;43;700;93.86
2017-10;0087171926;Champagne-Ardenne TGV;34;531;93.6
2017-10;0087271007;Paris Gare du Nord;131;1289;89.84
2017-10;0087286005;Lille Flandres;37;626;94.09
2017-10;0087342014;Arras;47;659;92.87
